               uid                |       mid        |      blog_time      |                                                                                                                                                blog_content                                                                                                                                                |               blog_url                
 8fee95695d1b668be8353a32e1161dce | 3859000238376992 | 2015-06-29 09:20:15 | 600246万通地产600526菲达环保600771ST东盛601688华泰证券000602*ST金马000931中 关 村002168深圳惠程002389南洋科技002610爱康科技300214日科化学 持有以上股票的朋友们注意了，加扣【1023037986】详细分析股票走势教你如何看清主力动向，教你如何解套                                                                 | 
 8fee95695d1b668be8353a32e1161dce | 3858999407964056 | 2015-06-29 09:16:57 | 600219南山铝业600499科达机电600745中茵股份601318中国平安000571新大洲Ａ000903云内动力002144宏达高科002365永安药业002585双星新材300190维尔利 持有以上股票的朋友们注意了，加扣【1023037986】详细分析股票走势教你如何看清主力动向，教你如何解套                                                                | 
 8fee95695d1b668be8353a32e1161dce | 3859000317743697 | 2015-06-29 09:20:35 | 600249两面针600529山东药玻600775南京熊猫601717郑煤机000606青海明胶000935四川双马002171精诚铜业002392北京利尔002613北玻股份300217东方电热 持有以上股票的朋友们注意了，加扣【1023037986】详细分析股票走势教你如何看清主力动向，教你如何解套                                                                  | 
 8fee95695d1b668be8353a32e1161dce | 3859000049721344 | 2015-06-29 09:19:30 | 600237铜峰电子600520康美药业600764中电广通601616广电电气000595*ST西轴000923河北宣工002161远 望 谷002382蓝帆股份002603以岭药业300207欣旺达 持有以上股票的朋友们注意了，加扣【1023037986】详细分析股票走势教你如何看清主力动向，教你如何解套                                                                 | 
 8fee95695d1b668be8353a32e1161dce | 3858999995145726 | 2015-06-29 09:19:17 | 600235民丰特纸600516方大炭素600761安徽合力601601中国太保000593大通燃气000921ST 科 龙002159三特索道002380科远股份002601佰利联300205天喻信息 持有以上股票的朋友们注意了，加扣【1023037986】详细分析股票走势教你如何看清主力动向，教你如何解套                                                                | 
 8fee95695d1b668be8353a32e1161dce | 3858999697363865 | 2015-06-29 09:18:07 | 600223鲁商置业600503华丽家族600749西藏旅游601377兴业证券000578盐湖集团000909数源科技002148北纬通信002369卓翼科技002589瑞康医药300194福安药业 持有以上股票的朋友们注意了，加扣【1023037986】详细分析股票走势教你如何看清主力动向，教你如何解套                                                              | 
 8fee95695d1b668be8353a32e1161dce | 3859000183653901 | 2015-06-29 09:20:02 | 600242中昌海运600523贵航股份600769ST祥龙601668中国建筑000600建投能源000929兰州黄河002166莱茵生物002387黑牛食品002608舜天船舶300212易华录 持有以上股票的朋友们注意了，加扣【1023037986】详细分析股票走势教你如何看清主力动向，教你如何解套                                                                  | 
 8fee95695d1b668be8353a32e1161dce | 3859056815434807 | 2015-06-29 13:05:03 | 600231凌钢股份600511国药股份600757ST源发601567三星电气000589黔轮胎Ａ000917电广传媒002155辰州矿业002376新北洋002597金禾实业300201海伦哲 持有以上股票的朋友们注意了，加扣【1023037986】详细分析股票走势教你如何看清主力动向，教你如何解套                                                                    | 
 8fee95695d1b668be8353a32e1161dce | 3859056622231482 | 2015-06-29 13:04:19 | 600223鲁商置业600503华丽家族600749西藏旅游601377兴业证券000578盐湖集团000909数源科技002148北纬通信002369卓翼科技002589瑞康医药300194福安药业 持有以上股票的朋友们注意了，加扣【1023037986】详细分析股票走势教你如何看清主力动向，教你如何解套                                                              | 
 8fee95695d1b668be8353a32e1161dce | 3859057071309477 | 2015-06-29 13:06:05 | 600241时代万恒600522中天科技600768宁波富邦601999平煤股份000599青岛双星000928中钢吉炭002165红 宝 丽002386天原集团002607亚夏汽车300211亿通科技 持有以上股票的朋友们注意了，加扣【1023037986】详细分析股票走势教你如何看清主力动向，教你如何解套                                                              | 
 8fee95695d1b668be8353a32e1161dce | 3859057205410773 | 2015-06-29 13:06:37 | 600248延长化建600528中铁二局600774汉商集团601700风范股份000605ST 四 环000933神火股份002170芭田股份002391长青股份002612朗姿股份300216千山药机 持有以上股票的朋友们注意了，加扣【1023037986】详细分析股票走势教你如何看清主力动向，教你如何解套                                                              | 
 8fee95695d1b668be8353a32e1161dce | 3859057025118657 | 2015-06-29 13:05:53 | 600239云南城投600520中发科技600766ST园城601628中国人寿000597东北制药000926福星股份002163中航三鑫002384东山精密002605姚记扑克300209天泽信息 持有以上股票的朋友们注意了，加扣【1023037986】详细分析股票走势教你如何看清主力动向，教你如何解套                                                                | 
 8fee95695d1b668be8353a32e1161dce | 3859056727263694 | 2015-06-29 13:04:44 | 600228*ST昌九600508上海能源600754锦江股份601519大智慧000585东北电气000913钱江摩托002152广电运通002373联信永益002594比亚迪300198纳川股份 持有以上股票的朋友们注意了，加扣【1023037986】详细分析股票走势教你如何看清主力动向，教你如何解套                                                                   | 
 8fee95695d1b668be8353a32e1161dce | 3859057176023643 | 2015-06-29 13:06:31 | 600247成城股份600527江南高纤600773西藏城投601699潞安环能000603*ST 威达000932华菱钢铁002169智光电气002390信邦制药002611东方精工300215电科院 持有以上股票的朋友们注意了，加扣【1023037986】详细分析股票走势教你如何看清主力动向，教你如何解套                                                                | 
 8fee95695d1b668be8353a32e1161dce | 3859057046112121 | 2015-06-29 13:05:59 | 600240华业地产600521华海药业600767运盛实业601636旗滨集团000598兴蓉投资000927一汽夏利002164东力传动002385大北农002606大连电瓷300210森远股份 持有以上股票的朋友们注意了，加扣【1023037986】详细分析股票走势教你如何看清主力动向，教你如何解套                                                                | 
 8fee95695d1b668be8353a32e1161dce | 3859057335564227 | 2015-06-29 13:07:08 | 600253天方药业600533栖霞建设600779水井坊601777力帆股份000610西安旅游000939凯迪电力002175广陆数测002396星网锐捷300001特锐德300221银禧科技 持有以上股票的朋友们注意了，加扣【1023037986】详细分析股票走势教你如何看清主力动向，教你如何解套                                                                  | 
 8fee95695d1b668be8353a32e1161dce | 3859056995415819 | 2015-06-29 13:05:47 | 600238海南椰岛600519贵州茅台600765中航重机601618中国中冶000596古井贡酒000925众合机电002162斯 米 克002383合众思壮002604龙力生物300208恒顺电气 持有以上股票的朋友们注意了，加扣【1023037986】详细分析股票走势教你如何看清主力动向，教你如何解套                                                              | 
 8fee95695d1b668be8353a32e1161dce | 3859056786041533 | 2015-06-29 13:04:56 | 600230沧州大化600510黑牡丹600756浪潮软件601566九牧王000587*ST光明000916华北高速002154报 喜 鸟002375亚厦股份002596海南瑞泽300200高盟新材 持有以上股票的朋友们注意了，加扣【1023037986】详细分析股票走势教你如何看清主力动向，教你如何解套                                                                   | 
 8fee95695d1b668be8353a32e1161dce | 3859056366355622 | 2015-06-29 13:03:17 | 600260凯乐科技600540新赛股份600785新华百货601808中海油服000617石油济柴000953ST河化002181粤 传 媒002402和而泰300007汉威电子300227光韵达 持有以上股票的朋友们注意了，加扣【1023037986】详细分析股票走势教你如何看清主力动向，教你如何解套                                                                    | 
 8fee95695d1b668be8353a32e1161dce | 3859056940826180 | 2015-06-29 13:05:34 | 600236桂冠电力600517置信电气600763通策医疗601607上海医药000594国恒铁路000922ST阿继002160常铝股份002381双箭股份002602世纪华通300206理邦仪器 持有以上股票的朋友们注意了，加扣【1023037986】详细分析股票走势教你如何看清主力动向，教你如何解套                                                                | 
 8fee95695d1b668be8353a32e1161dce | 3859056756650347 | 2015-06-29 13:04:50 | 600229青岛碱业600509天富热电600755厦门国贸601558华锐风电000586汇源通信000915山大华特002153石基信息002374丽鹏股份002595豪迈科技300199翰宇药业 持有以上股票的朋友们注意了，加扣【1023037986】详细分析股票走势教你如何看清主力动向，教你如何解套                                                              | 
 8fee95695d1b668be8353a32e1161dce | 3859056966024230 | 2015-06-29 13:05:41 | 600237铜峰电子600520康美药业600764中电广通601616广电电气000595*ST西轴000923河北宣工002161远 望 谷002382蓝帆股份002603以岭药业300207欣旺达 持有以上股票的朋友们注意了，加扣【1023037986】详细分析股票走势教你如何看清主力动向，教你如何解套                                                                 | 
 8fee95695d1b668be8353a32e1161dce | 3859056597036618 | 2015-06-29 13:04:13 | 600222太龙药业600502安徽水利600748上实发展601369陕鼓动力000576ST甘化000908ST天一002147方圆支承002368太极股份002588史丹利300193佳士科技 持有以上股票的朋友们注意了，加扣【1023037986】详细分析股票走势教你如何看清主力动向，教你如何解套                                                                    | 
 8fee95695d1b668be8353a32e1161dce | 3859056861638145 | 2015-06-29 13:05:15 | 600233大杨创世600513联环药业600759正和股份601599鹿港科技000591桐 君 阁000919金陵药业002157正邦科技002378章源钨业002599盛通股份300203聚光科技 持有以上股票的朋友们注意了，加扣【1023037986】详细分析股票走势教你如何看清主力动向，教你如何解套                                                              | 
 8fee95695d1b668be8353a32e1161dce | 3859057415075317 | 2015-06-29 13:07:28 | 600257大湖股份600537海通集团600782新钢股份601798蓝科高新000613ST东海Ａ000950建峰化工002178延华智能002399海普瑞300004南风股份300224正海磁材 持有以上股票的朋友们注意了，加扣【1023037986】详细分析股票走势教你如何看清主力动向，教你如何解套                                                                | 
 8fee95695d1b668be8353a32e1161dce | 3859056542793640 | 2015-06-29 13:04:00 | 600220江苏阳光600500中化国际600746江苏索普601328交通银行000572海马汽车000905厦门港务002145*ST钛白002366丹甫股份002586围海股份300191潜能恒信 持有以上股票的朋友们注意了，加扣【1023037986】详细分析股票走势教你如何看清主力动向，教你如何解套                                                               | 
 8fee95695d1b668be8353a32e1161dce | 3859056886506217 | 2015-06-29 13:05:21 | 600234ST天龙600515ST筑信600760中航黑豹601600中国铝业000592中福实业000920南方汇通002158汉钟精机002379鲁丰股份002600江粉磁材300204舒泰神 持有以上股票的朋友们注意了，加扣【1023037986】详细分析股票走势教你如何看清主力动向，教你如何解套                                                                    | 
 8fee95695d1b668be8353a32e1161dce | 3859057310065925 | 2015-06-29 13:07:03 | 600252中恒集团600532华阳科技600778友好集团601766中国南车000609绵世股份000938紫光股份002174梅 花 伞002395双象股份002618丹邦科技300220金运激光 持有以上股票的朋友们注意了，加扣【1023037986】详细分析股票走势教你如何看清主力动向，教你如何解套                                                              | 
 8fee95695d1b668be8353a32e1161dce | 3859057494850729 | 2015-06-29 13:07:46 | 600260凯乐科技600540新赛股份600785新华百货601808中海油服000617石油济柴000953ST河化002181粤 传 媒002402和而泰300007汉威电子300227光韵达 持有以上股票的朋友们注意了，加扣【1023037986】详细分析股票走势教你如何看清主力动向，教你如何解套                                                                    | 
 8fee95695d1b668be8353a32e1161dce | 3859056651691511 | 2015-06-29 13:04:25 | 600225天津松江600505西昌电力600750江中药业601390中国中铁000581威孚高科000910大亚科技002149西部材料002370亚太药业002590万安科技300195长荣股份 持有以上股票的朋友们注意了，加扣【1023037986】详细分析股票走势教你如何看清主力动向，教你如何解套                                                              | 
 8fee95695d1b668be8353a32e1161dce | 3859056836439331 | 2015-06-29 13:05:09 | 600232金鹰股份600512腾达建设600758红阳能源601588北辰实业000590紫光古汉000918嘉凯城002156通富微电002377国创高新002598山东章鼓300202聚龙股份 持有以上股票的朋友们注意了，加扣【1023037986】详细分析股票走势教你如何看清主力动向，教你如何解套                                                                | 
 8fee95695d1b668be8353a32e1161dce | 3859057285179397 | 2015-06-29 13:06:56 | 600251冠农股份600531豫光金铅600777新潮实业601727上海电气000608阳光股份000937冀中能源002173山 下 湖002394联发股份002615哈尔斯300219鸿利光电 持有以上股票的朋友们注意了，加扣【1023037986】详细分析股票走势教你如何看清主力动向，教你如何解套                                                                | 
 8fee95695d1b668be8353a32e1161dce | 3859057100700233 | 2015-06-29 13:06:12 | 600242中昌海运600523贵航股份600769ST祥龙601668中国建筑000600建投能源000929兰州黄河002166莱茵生物002387黑牛食品002608舜天船舶300212易华录 持有以上股票的朋友们注意了，加扣【1023037986】详细分析股票走势教你如何看清主力动向，教你如何解套                                                                  | 
 8fee95695d1b668be8353a32e1161dce | 3859056571843462 | 2015-06-29 13:04:06 | 600221海南航空600501航天晨光600747大连控股601333广深铁路000573粤宏远Ａ000906南方建材002146荣盛发展002367康力电梯002587奥拓电子300192科斯伍德 持有以上股票的朋友们注意了，加扣【1023037986】详细分析股票走势教你如何看清主力动向，教你如何解套                                                              | 
 8fee95695d1b668be8353a32e1161dce | 3859057230294358 | 2015-06-29 13:06:43 | 600249两面针600529山东药玻600775南京熊猫601717郑煤机000606青海明胶000935四川双马002171精诚铜业002392北京利尔002613北玻股份300217东方电热 持有以上股票的朋友们注意了，加扣【1023037986】详细分析股票走势教你如何看清主力动向，教你如何解套                                                                  | 
 8fee95695d1b668be8353a32e1161dce | 3859056915955265 | 2015-06-29 13:05:28 | 600235民丰特纸600516方大炭素600761安徽合力601601中国太保000593大通燃气000921ST 科 龙002159三特索道002380科远股份002601佰利联300205天喻信息 持有以上股票的朋友们注意了，加扣【1023037986】详细分析股票走势教你如何看清主力动向，教你如何解套                                                                | 
 8fee95695d1b668be8353a32e1161dce | 3859057255792251 | 2015-06-29 13:06:50 | 600250南纺股份600530交大昂立600776东方通信601718际华集团000607*ST华控000936华 西 村002172澳洋科技002393力生制药002614蒙发利300218安利股份 持有以上股票的朋友们注意了，加扣【1023037986】详细分析股票走势教你如何看清主力动向，教你如何解套                                                                 | 
 8fee95695d1b668be8353a32e1161dce | 3859057440267273 | 2015-06-29 13:07:34 | 600258首旅股份600538ST国发600783鲁信创投601799星宇股份000615湖北金环000951中国重汽002179中航光电002400省广股份300005探路者300225金力泰 持有以上股票的朋友们注意了，加扣【1023037986】详细分析股票走势教你如何看清主力动向，教你如何解套                                                                    | 
 8fee95695d1b668be8353a32e1161dce | 3859057469355614 | 2015-06-29 13:07:40 | 600259广晟有色600539ST狮头600784鲁银投资601801皖新传媒000616亿城股份000952广济药业002180万 力 达002401中海科技300006莱美药业300226上海钢联 持有以上股票的朋友们注意了，加扣【1023037986】详细分析股票走势教你如何看清主力动向，教你如何解套                                                                | 
 8fee95695d1b668be8353a32e1161dce | 3859057150829318 | 2015-06-29 13:06:25 | 600246万通地产600526菲达环保600771ST东盛601688华泰证券000602*ST金马000931中 关 村002168深圳惠程002389南洋科技002610爱康科技300214日科化学 持有以上股票的朋友们注意了，加扣【1023037986】详细分析股票走势教你如何看清主力动向，教你如何解套                                                                 | 
 8fee95695d1b668be8353a32e1161dce | 3859057360458059 | 2015-06-29 13:07:15 | 600255鑫科材料600535天士力600780通宝能源601788光大证券000611时代科技000948南天信息002176江特电机002397梦洁家纺300002神州泰岳300222科大智能 持有以上股票的朋友们注意了，加扣【1023037986】详细分析股票走势教你如何看清主力动向，教你如何解套                                                                | 
 8fee95695d1b668be8353a32e1161dce | 3859056492055744 | 2015-06-29 13:03:48 | 600218全柴动力600498烽火通信600744华银电力601311骆驼股份000570苏常柴Ａ000902中国服装002143高金食品002364中恒电气002584西陇化工300189神农大丰 持有以上股票的朋友们注意了，加扣【1023037986】详细分析股票走势教你如何看清主力动向，教你如何解套                                                              | 
 8fee95695d1b668be8353a32e1161dce | 3859056702074275 | 2015-06-29 13:04:38 | 600227赤天化600507方大特钢600753东方银星601520吉林高速000584友利控股000912泸 天 化002151北斗星通002372伟星新材002593日上集团300197铁汉生态 持有以上股票的朋友们注意了，加扣【1023037986】详细分析股票走势教你如何看清主力动向，教你如何解套                                                                | 
 8fee95695d1b668be8353a32e1161dce | 3859022237609628 | 2015-06-29 10:47:41 | 600259广晟有色600539ST狮头600784鲁银投资601801皖新传媒000616亿城股份000952广济药业002180万 力 达002401中海科技300006莱美药业300226上海钢联 持有以上股票的朋友们注意了，加扣【1023037986】详细分析股票走势教你如何看清主力动向，教你如何解套                                                                | 
 8fee95695d1b668be8353a32e1161dce | 3859057125582930 | 2015-06-29 13:06:18 | 600243青海华鼎600525长园集团600770综艺股份601678滨化股份000601韶能股份000930中粮生化002167东方锆业002388新亚制程002609捷顺科技300213佳讯飞鸿 持有以上股票的朋友们注意了，加扣【1023037986】详细分析股票走势教你如何看清主力动向，教你如何解套                                                              | 
 8fee95695d1b668be8353a32e1161dce | 3859056676881398 | 2015-06-29 13:04:31 | 600226升华拜克600506ST香梨600751SST天海601398工商银行000582北 海 港000911南宁糖业002150江苏通润002371七星电子002591恒大高新300196长海股份 持有以上股票的朋友们注意了，加扣【1023037986】详细分析股票走势教你如何看清主力动向，教你如何解套                                                                 | 
 8fee95695d1b668be8353a32e1161dce | 3859021608411249 | 2015-06-29 10:45:10 | 600232金鹰股份600512腾达建设600758红阳能源601588北辰实业000590紫光古汉000918嘉凯城002156通富微电002377国创高新002598山东章鼓300202聚龙股份 持有以上股票的朋友们注意了，加扣【1023037986】详细分析股票走势教你如何看清主力动向，教你如何解套                                                                | 
 8fee95695d1b668be8353a32e1161dce | 3859021658789957 | 2015-06-29 10:45:23 | 600234ST天龙600515ST筑信600760中航黑豹601600中国铝业000592中福实业000920南方汇通002158汉钟精机002379鲁丰股份002600江粉磁材300204舒泰神 持有以上股票的朋友们注意了，加扣【1023037986】详细分析股票走势教你如何看清主力动向，教你如何解套                                                                    | 
 8fee95695d1b668be8353a32e1161dce | 3859056517253045 | 2015-06-29 13:03:54 | 600219南山铝业600499科达机电600745中茵股份601318中国平安000571新大洲Ａ000903云内动力002144宏达高科002365永安药业002585双星新材300190维尔利 持有以上股票的朋友们注意了，加扣【1023037986】详细分析股票走势教你如何看清主力动向，教你如何解套                                                                | 
 8fee95695d1b668be8353a32e1161dce | 3859021842905175 | 2015-06-29 10:46:07 | 600241时代万恒600522中天科技600768宁波富邦601999平煤股份000599青岛双星000928中钢吉炭002165红 宝 丽002386天原集团002607亚夏汽车300211亿通科技 持有以上股票的朋友们注意了，加扣【1023037986】详细分析股票走势教你如何看清主力动向，教你如何解套                                                              | 
 8fee95695d1b668be8353a32e1161dce | 3859095323343023 | 2015-06-29 15:38:05 | 600260凯乐科技600540新赛股份600785新华百货601808中海油服000617石油济柴000953ST河化002181粤 传 媒002402和而泰300007汉威电子300227光韵达 持有以上股票的朋友们注意了，加扣【1023037986】详细分析股票走势教你如何看清主力动向，教你如何解套                                                                    | 
 8fee95695d1b668be8353a32e1161dce | 3859021369361983 | 2015-06-29 10:44:14 | 600222太龙药业600502安徽水利600748上实发展601369陕鼓动力000576ST甘化000908ST天一002147方圆支承002368太极股份002588史丹利300193佳士科技 持有以上股票的朋友们注意了，加扣【1023037986】详细分析股票走势教你如何看清主力动向，教你如何解套                                                                    | 
 8fee95695d1b668be8353a32e1161dce | 3859021922673828 | 2015-06-29 10:46:25 | 600246万通地产600526菲达环保600771ST东盛601688华泰证券000602*ST金马000931中 关 村002168深圳惠程002389南洋科技002610爱康科技300214日科化学 持有以上股票的朋友们注意了，加扣【1023037986】详细分析股票走势教你如何看清主力动向，教你如何解套                                                                 | 
 8fee95695d1b668be8353a32e1161dce | 3859021763399288 | 2015-06-29 10:45:48 | 600238海南椰岛600519贵州茅台600765中航重机601618中国中冶000596古井贡酒000925众合机电002162斯 米 克002383合众思壮002604龙力生物300208恒顺电气 持有以上股票的朋友们注意了，加扣【1023037986】详细分析股票走势教你如何看清主力动向，教你如何解套                                                              | 
 8fee95695d1b668be8353a32e1161dce | 3859021553477626 | 2015-06-29 10:44:58 | 600230沧州大化600510黑牡丹600756浪潮软件601566九牧王000587*ST光明000916华北高速002154报 喜 鸟002375亚厦股份002596海南瑞泽300200高盟新材 持有以上股票的朋友们注意了，加扣【1023037986】详细分析股票走势教你如何看清主力动向，教你如何解套                                                                   | 
 8fee95695d1b668be8353a32e1161dce | 3859022082273143 | 2015-06-29 10:47:03 | 600252中恒集团600532华阳科技600778友好集团601766中国南车000609绵世股份000938紫光股份002174梅 花 伞002395双象股份002618丹邦科技300220金运激光 持有以上股票的朋友们注意了，加扣【1023037986】详细分析股票走势教你如何看清主力动向，教你如何解套                                                              | 
 8fee95695d1b668be8353a32e1161dce | 3859021948199125 | 2015-06-29 10:46:32 | 600247成城股份600527江南高纤600773西藏城投601699潞安环能000603*ST 威达000932华菱钢铁002169智光电气002390信邦制药002611东方精工300215电科院 持有以上股票的朋友们注意了，加扣【1023037986】详细分析股票走势教你如何看清主力动向，教你如何解套                                                                | 
 8fee95695d1b668be8353a32e1161dce | 3859021499251494 | 2015-06-29 10:44:45 | 600228*ST昌九600508上海能源600754锦江股份601519大智慧000585东北电气000913钱江摩托002152广电运通002373联信永益002594比亚迪300198纳川股份 持有以上股票的朋友们注意了，加扣【1023037986】详细分析股票走势教你如何看清主力动向，教你如何解套                                                                   | 
 8fee95695d1b668be8353a32e1161dce | 3859022052820542 | 2015-06-29 10:46:57 | 600251冠农股份600531豫光金铅600777新潮实业601727上海电气000608阳光股份000937冀中能源002173山 下 湖002394联发股份002615哈尔斯300219鸿利光电 持有以上股票的朋友们注意了，加扣【1023037986】详细分析股票走势教你如何看清主力动向，教你如何解套                                                                | 
 8fee95695d1b668be8353a32e1161dce | 3859021344170727 | 2015-06-29 10:44:07 | 600221海南航空600501航天晨光600747大连控股601333广深铁路000573粤宏远Ａ000906南方建材002146荣盛发展002367康力电梯002587奥拓电子300192科斯伍德 持有以上股票的朋友们注意了，加扣【1023037986】详细分析股票走势教你如何看清主力动向，教你如何解套                                                              | 
 8fee95695d1b668be8353a32e1161dce | 3859021474061533 | 2015-06-29 10:44:39 | 600227赤天化600507方大特钢600753东方银星601520吉林高速000584友利控股000912泸 天 化002151北斗星通002372伟星新材002593日上集团300197铁汉生态 持有以上股票的朋友们注意了，加扣【1023037986】详细分析股票走势教你如何看清主力动向，教你如何解套                                                                | 
 8fee95695d1b668be8353a32e1161dce | 3859022027698825 | 2015-06-29 10:46:50 | 600250南纺股份600530交大昂立600776东方通信601718际华集团000607*ST华控000936华 西 村002172澳洋科技002393力生制药002614蒙发利300218安利股份 持有以上股票的朋友们注意了，加扣【1023037986】详细分析股票走势教你如何看清主力动向，教你如何解套                                                                 | 
 8fee95695d1b668be8353a32e1161dce | 3859021528550783 | 2015-06-29 10:44:51 | 600229青岛碱业600509天富热电600755厦门国贸601558华锐风电000586汇源通信000915山大华特002153石基信息002374丽鹏股份002595豪迈科技300199翰宇药业 持有以上股票的朋友们注意了，加扣【1023037986】详细分析股票走势教你如何看清主力动向，教你如何解套                                                              | 
 8fee95695d1b668be8353a32e1161dce | 3859021289236463 | 2015-06-29 10:43:55 | 600219南山铝业600499科达机电600745中茵股份601318中国平安000571新大洲Ａ000903云内动力002144宏达高科002365永安药业002585双星新材300190维尔利 持有以上股票的朋友们注意了，加扣【1023037986】详细分析股票走势教你如何看清主力动向，教你如何解套                                                                | 
 8fee95695d1b668be8353a32e1161dce | 3859021788668504 | 2015-06-29 10:45:54 | 600239云南城投600520中发科技600766ST园城601628中国人寿000597东北制药000926福星股份002163中航三鑫002384东山精密002605姚记扑克300209天泽信息 持有以上股票的朋友们注意了，加扣【1023037986】详细分析股票走势教你如何看清主力动向，教你如何解套                                                                | 
 8fee95695d1b668be8353a32e1161dce | 3859021818051525 | 2015-06-29 10:46:00 | 600240华业地产600521华海药业600767运盛实业601636旗滨集团000598兴蓉投资000927一汽夏利002164东力传动002385大北农002606大连电瓷300210森远股份 持有以上股票的朋友们注意了，加扣【1023037986】详细分析股票走势教你如何看清主力动向，教你如何解套                                                                | 
 8fee95695d1b668be8353a32e1161dce | 3859021868096108 | 2015-06-29 10:46:13 | 600242中昌海运600523贵航股份600769ST祥龙601668中国建筑000600建投能源000929兰州黄河002166莱茵生物002387黑牛食品002608舜天船舶300212易华录 持有以上股票的朋友们注意了，加扣【1023037986】详细分析股票走势教你如何看清主力动向，教你如何解套                                                                  | 
 8fee95695d1b668be8353a32e1161dce | 3859022002440378 | 2015-06-29 10:46:44 | 600249两面针600529山东药玻600775南京熊猫601717郑煤机000606青海明胶000935四川双马002171精诚铜业002392北京利尔002613北玻股份300217东方电热 持有以上股票的朋友们注意了，加扣【1023037986】详细分析股票走势教你如何看清主力动向，教你如何解套                                                                  | 
 8fee95695d1b668be8353a32e1161dce | 3859021897482789 | 2015-06-29 10:46:19 | 600243青海华鼎600525长园集团600770综艺股份601678滨化股份000601韶能股份000930中粮生化002167东方锆业002388新亚制程002609捷顺科技300213佳讯飞鸿 持有以上股票的朋友们注意了，加扣【1023037986】详细分析股票走势教你如何看清主力动向，教你如何解套                                                              | 
 8fee95695d1b668be8353a32e1161dce | 3859022187227852 | 2015-06-29 10:47:28 | 600257大湖股份600537海通集团600782新钢股份601798蓝科高新000613ST东海Ａ000950建峰化工002178延华智能002399海普瑞300004南风股份300224正海磁材 持有以上股票的朋友们注意了，加扣【1023037986】详细分析股票走势教你如何看清主力动向，教你如何解套                                                                | 
 8fee95695d1b668be8353a32e1161dce | 3859021419747020 | 2015-06-29 10:44:26 | 600225天津松江600505西昌电力600750江中药业601390中国中铁000581威孚高科000910大亚科技002149西部材料002370亚太药业002590万安科技300195长荣股份 持有以上股票的朋友们注意了，加扣【1023037986】详细分析股票走势教你如何看清主力动向，教你如何解套                                                              | 
 8fee95695d1b668be8353a32e1161dce | 3859021264393595 | 2015-06-29 10:43:48 | 600218全柴动力600498烽火通信600744华银电力601311骆驼股份000570苏常柴Ａ000902中国服装002143高金食品002364中恒电气002584西陇化工300189神农大丰 持有以上股票的朋友们注意了，加扣【1023037986】详细分析股票走势教你如何看清主力动向，教你如何解套                                                              | 
 8fee95695d1b668be8353a32e1161dce | 3859021683636555 | 2015-06-29 10:45:29 | 600235民丰特纸600516方大炭素600761安徽合力601601中国太保000593大通燃气000921ST 科 龙002159三特索道002380科远股份002601佰利联300205天喻信息 持有以上股票的朋友们注意了，加扣【1023037986】详细分析股票走势教你如何看清主力动向，教你如何解套                                                                | 
 8fee95695d1b668be8353a32e1161dce | 3859021973057201 | 2015-06-29 10:46:38 | 600248延长化建600528中铁二局600774汉商集团601700风范股份000605ST 四 环000933神火股份002170芭田股份002391长青股份002612朗姿股份300216千山药机 持有以上股票的朋友们注意了，加扣【1023037986】详细分析股票走势教你如何看清主力动向，教你如何解套                                                              | 
 8fee95695d1b668be8353a32e1161dce | 3859022212418231 | 2015-06-29 10:47:34 | 600258首旅股份600538ST国发600783鲁信创投601799星宇股份000615湖北金环000951中国重汽002179中航光电002400省广股份300005探路者300225金力泰 持有以上股票的朋友们注意了，加扣【1023037986】详细分析股票走势教你如何看清主力动向，教你如何解套                                                                    | 
 8fee95695d1b668be8353a32e1161dce | 3859022157517067 | 2015-06-29 10:47:22 | 600256广汇股份600536中国软件600781上海辅仁601789宁波建工000612焦作万方000949新乡化纤002177御银股份002398建研集团300003乐普医疗300223北京君正 持有以上股票的朋友们注意了，加扣【1023037986】详细分析股票走势教你如何看清主力动向，教你如何解套                                                              | 
 8fee95695d1b668be8353a32e1161dce | 3859022132654210 | 2015-06-29 10:47:16 | 600255鑫科材料600535天士力600780通宝能源601788光大证券000611时代科技000948南天信息002176江特电机002397梦洁家纺300002神州泰岳300222科大智能 持有以上股票的朋友们注意了，加扣【1023037986】详细分析股票走势教你如何看清主力动向，教你如何解套                                                                | 
 8fee95695d1b668be8353a32e1161dce | 3859021394205184 | 2015-06-29 10:44:20 | 600223鲁商置业600503华丽家族600749西藏旅游601377兴业证券000578盐湖集团000909数源科技002148北纬通信002369卓翼科技002589瑞康医药300194福安药业 持有以上股票的朋友们注意了，加扣【1023037986】详细分析股票走势教你如何看清主力动向，教你如何解套                                                              | 
 8fee95695d1b668be8353a32e1161dce | 3859021738288627 | 2015-06-29 10:45:42 | 600237铜峰电子600520康美药业600764中电广通601616广电电气000595*ST西轴000923河北宣工002161远 望 谷002382蓝帆股份002603以岭药业300207欣旺达 持有以上股票的朋友们注意了，加扣【1023037986】详细分析股票走势教你如何看清主力动向，教你如何解套                                                                 | 
 8fee95695d1b668be8353a32e1161dce | 3859021579015661 | 2015-06-29 10:45:04 | 600231凌钢股份600511国药股份600757ST源发601567三星电气000589黔轮胎Ａ000917电广传媒002155辰州矿业002376新北洋002597金禾实业300201海伦哲 持有以上股票的朋友们注意了，加扣【1023037986】详细分析股票走势教你如何看清主力动向，教你如何解套                                                                    | 
